"filename", "language", "Markdown", "Shell Script", "Makefile", "Ini", "Python", "CMake", "Log", "JavaScript", "TypeScript", "C++", "JSON", "C", "CMake Cache", "comment", "blank", "total"
"/home/ljj/Nav_USV_ws/devel/lib/python3/dist-packages/nav_core/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/ljj/Nav_USV_ws/devel/lib/python3/dist-packages/nav_core/msg/__init__.py", "Python", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"/home/ljj/Nav_USV_ws/devel/lib/python3/dist-packages/nav_core/msg/_sbus_channels_msg.py", "Python", 0, 0, 0, 0, -159, 0, 0, 0, 0, 0, 0, 0, 0, -12, -13, -184
"/home/ljj/Nav_USV_ws/devel/local_setup.bash", "Shell Script", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -9
"/home/ljj/Nav_USV_ws/devel/local_setup.sh", "Shell Script", 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -2, -10
"/home/ljj/Nav_USV_ws/devel/local_setup.zsh", "Shell Script", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -9
"/home/ljj/Nav_USV_ws/devel/setup.bash", "Shell Script", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -9
"/home/ljj/Nav_USV_ws/devel/setup.sh", "Shell Script", 0, -69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -10, -97
"/home/ljj/Nav_USV_ws/devel/setup.zsh", "Shell Script", 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -9
"/home/ljj/Nav_USV_ws/devel/share/gennodejs/ros/nav_core/_index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, -3, -7
"/home/ljj/Nav_USV_ws/devel/share/gennodejs/ros/nav_core/msg/_index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, -4, -9
"/home/ljj/Nav_USV_ws/devel/share/gennodejs/ros/nav_core/msg/sbus_channels_msg.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, -97, 0, 0, 0, 0, 0, -15, -18, -130
"/home/ljj/Nav_USV_ws/devel/share/nav_core/cmake/nav_core-msg-extras.cmake", "CMake", 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"/home/ljj/Nav_USV_ws/devel/share/nav_core/cmake/nav_core-msg-paths.cmake", "CMake", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"/home/ljj/Nav_USV_ws/devel/share/nav_core/cmake/nav_coreConfig-version.cmake", "CMake", 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, -4, -15
"/home/ljj/Nav_USV_ws/devel/share/nav_core/cmake/nav_coreConfig.cmake", "CMake", 0, 0, 0, 0, 0, -207, 0, 0, 0, 0, 0, 0, 0, 0, -17, -224
"Total", "-", -1, -298, -1647, -83, -832, -2837, -911, -106, -114, -2537, -774, -1117, -628, -1247, -2599, -15731
